id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
894816,09015713943001022000000000U1,AKSYSTEMS,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,EJE VIAL,2 PONIENTE FLORENCIA,CALLE,LIVERPOOL,CALLE,LONDRES,CALLE,VARSOVIA,51,NA,NA,NA,NA,NA,COLONIA,JUÁREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,095A,018,5555338599,NA,NA,Fijo,19.42419658,-99.16633834,2014-12
9660600,09004713943001022000000000U5,AKT DACE MEXICO,BOUTIQUE X FITNESS ESTUDIO,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,AVENIDA,SANTA FE,AVENIDA,LUIS BARRAGAN,AVENIDA,SANTA FE,AVENIDA,LUIS BARRAGAN,546,NA,NA,NA,NA,LOCAL 6,COLONIA,SANTA FE CUAJIMALPA,NA,NA,NA,05300,09,Ciudad de México,004,Cuajimalpa de Morelos,0001,Cuajimalpa de Morelos,0369,098,NA,GERENCIA@THEAKT.MX,WWW.THEAKT.MX,Fijo,19.35682904,-99.27488943,2024-11
10146840,09002713943001423000000000U9,AL GYM,DESARROLLADORA EVOLUTION,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,AVENIDA,AZCAPOTZALCO,EJE VIAL,3 NORTE (16 DE SEPTIEMBRE),CALLE,LIBERTAD,CALLE,CERRADA LIBERTAD,527,NA,NA,1,NA,NA,COLONIA,CENTRO DE AZCAPOTZALCO,CENTRO Y PLAZA COMERCIAL,PLAZA AZCAPOTZALCO,15,02000,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0472,013,5655540552,NA,NA,Fijo,19.47823698,-99.1870027,2024-11
10422861,09006713944000313000000000U2,ALBERCA SEMI OLIMPICA CAMPAMENTO 02 DE OCTUBRE,ALCALDIA IZTACALCO,713944,Centros de acondicionamiento físico del sector público,11 a 30 personas,CALLE,VALENTIN GOMEZ FARIAS,CALLE,IGNACIO MARISCAL,ANDADOR,LEON GUZMAN,CALLE,GUILLERMO PRIETO,NA,SN,NA,NA,NA,NA,COLONIA,CAMPAMENTO DOS DE OCTUBRE,NA,NA,NA,08930,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0804,001,NA,NA,NA,Fijo,19.38348453,-99.11662028,2024-11
9527537,09009713944000121000000000U3,ALBERCA VILLA MILPA ALTA,ALCALDIA MILPA ALTA,713944,Centros de acondicionamiento físico del sector público,0 a 5 personas,CALLE,TLAXCALA,CALLE,NINGUNO,CALLE,TLAXCALA NORTE,CALLE,SINALOA NORTE,NA,SN,NA,NA,NA,NA,PUEBLO,VILLA MILPA ALTA,NA,NA,NA,12000,09,Ciudad de México,009,Milpa Alta,0001,Villa Milpa Alta,0492,004,NA,NA,NA,Fijo,19.20033839,-99.02937704,2024-11
7761667,09015713943002101010000000U2,ALESI POLE DANCE ACADEMY,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,ISABEL LA CATOLICA,CALLE,TACUBA,CALLE,5 DE MAYO,CALLE,PALMA,14,NA,NA,19,NA,NA,COLONIA,CENTRO,EDIFICIO COMERCIAL Y DE SERVICIOS,ISABELA,304,06010,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0771,019,NA,NA,NA,Fijo,19.43470517,-99.13599435,2019-11
7594834,09012713943002291000000000U8,ALL STARS SPINING,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CASIMIRO CHOWELL,AVENIDA,ALFREDO DE LA HUERTA,CALLE,GUADALUPE VICTORIA,CALLE,MELCHOR DAVILA,149,NA,NA,NA,NA,NA,COLONIA,MIGUEL HIDALGO SEGUNDA SECCIÓN,NA,NA,NA,14250,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0888,021,5571493722,NA,NA,Fijo,19.28107986,-99.20072317,2019-11
10330641,09006713943001541000000000U9,ALTUM PILATES REFORMER CLASES DE PILATES,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,PLAYA MANZANILLO,CALLE,PLAYA ENCANTADA,CALLE,ANDADOR SUR,AVENIDA,AMACUZAC,528,NA,NA,NA,1,NA,COLONIA,MILITAR MARTE,NA,NA,NA,08830,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0965,018,7293464096,NA,NA,Fijo,19.37875278,-99.12757081,2024-11
912782,09012713943001181000000000U2,AMBESA FITNESS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,AYUNTAMIENTO,CERRADA,CERRADA DE LAS PALMAS,CALLE,SOR JUANA INES DE LA CRUZ,PRIVADA,IZTACCIHUATL,117,NA,NA,NA,1,A,COLONIA,LA LONJA,NA,NA,NA,14260,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0360,002,5552152390,NA,NA,Fijo,19.29046997,-99.17887689,2014-12
7153351,09005713944000233001000000U4,AMPLIACION DEL MODULO DE PARTICIPACION CIUDADANA DE GAM 14,GOBIERNO DE LA CIUDAD DE MEXICO,713944,Centros de acondicionamiento físico del sector público,6 a 10 personas,CALLE,GUINEAS,CALLE,CAIRO,CIRCUITO,INTERIOR (AVENIDA RIO CONSULADO),CALLE,GUINEAS,NA,SN,NA,NA,NA,NA,COLONIA,FERNANDO CASAS ALEMÁN,NA,NA,NA,07960,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2305,009,NA,NA,NA,Fijo,19.45126668,-99.09703023,2019-11
909178,09003713944000051002000000U5,ANEXO A DEL DEPORTIVO FRANCISCO J MUJICA,GOBIERNO DEL DITRITO FEDERAL,713944,Centros de acondicionamiento físico del sector público,0 a 5 personas,CALLE,CANDELARIA PEREZ,CALZADA,CALZADA DE LAS BOMBAS,CALLE,NINGUNO,AVENIDA,CANAL NACIONAL,NA,SN,NA,NA,NA,NA,UNIDAD HABITACIONAL,CULHUACÁN CTM SECCIÓN IX-B,NA,NA,NA,04909,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1463,021,NA,NA,NA,Fijo,19.31361823,-99.10082788,2014-12
10191349,09007713943008041000000000U1,ANIMAL GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,LUCHA REYES,PRIVADA,PRIMERA DE LUCHA REYES,CALLE,MARIO MORENO CANTINFLAS,CALLE,MIGUEL ACEVES MEJIA,NA,SN,NA,NA,NA,NA,COLONIA,AMPLIACIÓN EMILIANO ZAPATA,NA,NA,NA,09638,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,5041,011,NA,NA,NA,Fijo,19.33755818,-98.97821943,2024-11
720820,09007713943003441000000000U8,ANIMAL GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,MIGUEL HIDALGO,CALLE,JUAN DE LA BARRERA,CALLE,FERROCARRIL SAN RAFAEL ATLIXCO,AVENIDA,JALISCO,35,NA,NA,NA,NA,NA,COLONIA,GUADALUPE DEL MORAL,NA,NA,NA,09300,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,0553,001,NA,NA,NA,Fijo,19.37088751,-99.07519864,2014-12
792729,09006461160003181010000000U7,ANIMAL GYM,AARON MARTINEZ,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,MELCHOR OCAMPO,CALLE,VALENTIN GOMEZ FARIAS,CALLE,GUILLERMO PRIETO,CALLE,JOSE MARIA DEL CASTILLO,35,NA,NA,NA,NA,NA,COLONIA,CAMPAMENTO DOS DE OCTUBRE,NA,NA,NA,08930,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0804,022,NA,NA,NA,Fijo,19.38396564,-99.11728201,2014-12
8443140,09003713943001672001000000U9,ANIMAL MOVE GYM,PENTAGONO STC,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,EJE VIAL,10 SUR AVENIDA SAN JERONIMO,AVENIDA,REVOLUCION,AVENIDA,CIUDAD UNIVERSITARIA,AVENIDA,CIUDAD UNIVERSITARIA,240,NA,NA,1,NA,NA,COLONIA,LA OTRA BANDA,PASAJE Y ANDADOR COMERCIAL,VILLA POLINESIA,240,01090,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0770,014,NA,NA,WWW.ANIMALMOVE.COM.MX,Fijo,19.33475606,-99.19879406,2019-11
9795940,09007713943007851000000000U4,ANTAR FIT,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,LISBOA,CALLE,LISBOA,CALLE,CNOP,CALLE,OAXACA,10,MZ 354,NA,NA,NA,NA,COLONIA,MIGUEL DE LA MADRID HURTADO,NA,NA,NA,09698,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3115,047,NA,NA,NA,Fijo,19.33969825,-99.0011651,2024-11
722925,09007713943002991002000000U3,ANTRO FITNESS,ANTRO FITNESS,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,BENITO JUAREZ,CALLE,GENERAL ABELARDO L. RODRIGUEZ,CALLE,PASCUAL ORTIZ RUBIO,CALLE,ADOLFO LOPEZ MATEOS,1,NA,NA,NA,3,MZ,COLONIA,PRESIDENTES DE MÉXICO,NA,NA,NA,09740,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,5018,017,5523222331,NA,NA,Fijo,19.33396467,-99.05951374,2014-12
10914326,09012713943003232000000000U1,ANY TIME FITNESS,REGAL RENT A CARA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,CALZADA DE LOS TENORIOS,CALLE,ALFALFARES,CERRADA,TENORIOS,EJE VIAL,3 ORIENTE (AVENIDA CAFETALES),281,NA,NA,18,11,NA,COLONIA,MAGISTERIAL COAPA,CENTRO Y PLAZA COMERCIAL,VIA TENORIOS,SN,14325,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0498,013,5541409049,COAPA.CDMX@ANYTIMEFITNESS.COM.MX,NA,Fijo,19.29275445,-99.11692326,2024-11
10152480,09003713943002452000000000U5,ANYTIME FITNESS,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,PERIFERICO,BOULEVARD ADOLFO RUIZ CORTINES,CALLE,CIMA,CALLE,LADERA,CALLE,CAMINO A SANTA TERESA,4268,NA,ACORA PEDREGAL,18,NA,NA,RESIDENCIAL,JARDINES DEL PEDREGAL DE SAN ÁNGEL,CENTRO Y PLAZA COMERCIAL,PLAZA PEDREGAL,10,04500,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1105,023,NA,CONTACTO@ANYTIMEFITNESS.COM.MX,WWW.ANYTIMEFITNESS.COM.MX,Fijo,19.30544469,-99.20317606,2024-11
8584021,09003713943001863001000000U4,ANYTIME FITNESS,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,EJE VIAL,1 ORIENTE AVENIDA CANAL DE MIRAMONTES,CALLE,TENIENTE JOSE AZUETA ABAD,CALLE,CAPITAN DE FRAGATA PEDRO SAINZ DE BARANDA,EJE VIAL,1 ORIENTE (AVENIDA CANAL DE MIRAMONTES),2600,NA,NA,NA,3046,NA,ZONA COMERCIAL,LOS CIPRESES,NA,NA,NA,04830,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,086A,017,5516571396,MIRONTESDF@ANYTIMEFITNESS.COM.MX,ANYMEFITNESS.COM.MX,Fijo,19.32107947,-99.13265487,2019-11
9428177,09007713943006432001000000U4,ANYTIMEFITNESS,NA,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,AVENIDA,TLAHUAC,CALLE,AGUJAS,PERIFERICO,CANAL DE GARAY,CALLE,MORELOS,4749,NA,NA,NA,NA,NA,COLONIA,EL VERGEL,NA,NA,NA,09880,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1960,004,NA,TLAHUAC.MX@ANITIMEFINES.COM.MX,NA,Fijo,19.31962616,-99.08166569,2023-11
10105595,09015713943002742000000000U3,ANYTIMESFITNESS,FITNESS AND FUN,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,MANUEL MARIA CONTRERAS,CALZADA,MANUEL VILLALONGIN,CALLE,JAMES SULLIVAN,CALLE,RIO AMOY,133,NA,NA,NA,NA,NA,COLONIA,CUAUHTÉMOC,NA,NA,NA,06470,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0790,013,NA,FFCUAU@GMAIL.COM,NA,Fijo,19.43440209,-99.16612529,2024-11
10459581,09007713943006742000000000U6,APEIRON CROSS TRAINING,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,EJE VIAL,2 ORIENTE CALZADA DE LA VIGA,CALLE,ALFONSO TORO,AVENIDA,AGUSTIN YAÑEZ,CALLE,SUR 95-B,1572,A,NA,NA,NA,NA,COLONIA,SECTOR POPULAR,NA,NA,NA,09060,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,0676,018,NA,NA,NA,Fijo,19.36760462,-99.12217589,2024-11
952211,09014611621000493001000000U8,AQUAKIDS,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,HERIBERTO FRIAS,EJE VIAL,7 SUR (FELIX CUEVAS),CALLE,SAN LORENZO,CALLE,JUAN SANCHEZ AZCONA,1517,NA,NA,NA,NA,NA,COLONIA,DEL VALLE SUR,NA,NA,NA,03100,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0755,003,5514580041,AQUAKIDS552@GMAIL.COM,NA,Fijo,19.3714823,-99.16485819,2010-07
747266,09017713943000573000000000U0,AQUATIK SPORT CENTER,ACTITUD Y DEPORTES,713943,Centros de acondicionamiento físico del sector privado,31 a 50 personas,CALLE,RETORNO 11 DE IGANCIO ZARAGOZA,CALLE,JESUS GALINDO Y VILLA,CALLE,RETORNO 11 CALZADA GENERAL IGNACIO ZARAGOZA,CALZADA,GENERAL IGNACIO ZARAGOZA,32,NA,NA,NA,NA,NA,COLONIA,JARDÍN BALBUENA,NA,NA,NA,15900,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0992,012,5520350435,INFO@AQUATIKSC.COM,WWW.ACUATIKSC.COM,Fijo,19.42102825,-99.09985156,2010-07
832384,09007713943000261000000000U3,AQUILES GYM,ULISES CANCINA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,LICENCIADO BRAULIO MALDONADO,CERRADA,JOSE MARIA,CALLE,FRANCISCO MARTINEZ,CALLE,JESUS GARIBAY,NA,SN,NA,NA,65,NA,COLONIA,CONSEJO AGRARISTA MEXICANO,NA,NA,NA,09740,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3026,004,NA,NA,NA,Fijo,19.32818187,-99.0578967,2010-07
10257911,09005713943004541000000000U8,AR CARDIO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,28,CALLE,21,CALLE,22,CALLE,28,106,NA,NA,NA,NA,NA,COLONIA,PROGRESO NACIONAL,NA,NA,NA,07600,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0455,001,5536577974,NA,NA,Fijo,19.51903213,-99.15476907,2024-11
10158937,09005713943004501000000000U2,ARA-FIT,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,INDEPENDENCIA,CALLE,PRIMERO DE MAYO,CALLE,GUADALUPE VICTORIA,AVENIDA,LEON DE LOS ALDAMA,3395,NA,NA,NA,NA,NA,COLONIA,SAN FELIPE DE JESÚS,NA,NA,NA,07520,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,103A,028,5531978312,NA,NA,Fijo,19.49544448,-99.07884075,2024-11
10939570,09005713943004551000000000U7,ARENA BOULDER,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,5 NORTE MONTEVIDEO,CALLE,6 DE OCTUBRE,CALLE,SANTA BARBARA,CALLE,MORA,604,NA,NA,NA,NA,NA,COLONIA,SAN BARTOLO ATEPEHUACAN,NA,NA,NA,07730,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1082,017,NA,NA,NA,Fijo,19.49283792,-99.14416379,2024-11
742247,09017713943000781001000000U9,ARENAL SPORT,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,MOCTEZUMA,CALLE,NEZAHUALCOYOTL,CALLE,CIRCUNVALACION,CALLE,QUETZALCOATL,8,NA,NA,NA,NA,NA,COLONIA,ARENAL PRIMERA SECCIÓN,NA,NA,NA,15600,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0812,020,NA,NA,NA,Fijo,19.42439897,-99.0654534,2010-07
897832,09015713943000561000000000U9,ARMONIA Y MOVIMIENTO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,DOCTOR ILDELFONSO VELASCO,CALLE,DOCTOR MANUEL CARMONA Y VALLE,EJE VIAL,1 PONIENTE (AVENIDA CUAUHTEMOC),CALLE,DOCTOR J  NAVARRO,193,NA,NA,19,NA,NA,COLONIA,DOCTORES,EDIFICIO COMERCIAL Y DE SERVICIOS,DOCTOR VELASCO 193,PB,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1549,046,NA,AEMGYM@GMAIL.COM,NA,Fijo,19.41977298,-99.15365476,2010-07
9532537,09007713943007451000000000U3,ARNOLD GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CAMINO A LAS CABRAS,CALLE,CALLEJON CABRAS,CALLE,CALLE DE CABRAS,CALLE,CALLEJON CABRAS,11,MZ 42,NA,NA,NA,NA,COLONIA,XALPA,NA,NA,NA,09640,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3257,043,7222814857,NA,NA,Fijo,19.3301785,-99.01547099,2024-11
8257210,09007713943005121000000000U4,ARNOLD GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,DEL ARBOL,CALLE,LAZARO CARDENAS,CALLE,BENITEZ,CALLE,PALMILLAS,NA,SN,NA,NA,NA,NA,COLONIA,CONSEJO AGRARISTA MEXICANO,NA,NA,NA,09760,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,5060,029,5562436333,GASVENE03@GMAIL.COM,NA,Fijo,19.32308788,-99.05218593,2019-11
784418,09007713943003132002000000U3,ARNOLDS FITNESS CENTER GYM,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,FERROCARRIL SAN RAFAEL ATLIXCO,CALLE,MIGUEL HIDALGO,CALLE,JUAN DE LA BARRERA,CALLE,JUAN ESCUTIA,NA,SN,NA,NA,NA,NA,COLONIA,GUADALUPE DEL MORAL,NA,NA,NA,09300,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,0553,007,NA,NA,NA,Fijo,19.37120646,-99.07475343,2010-07
9055752,09015713943002301000000000U8,ARNOLS GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,DOCTOR RIO DE LA LOZA,EJE VIAL,CENTRAL (LAZARO CARDENAS),CALLE,DOCTOR VALENZUELA,AVENIDA,ARCOS DE BELEN,33,NA,EDIFICIO SIN NOMBRE,17,1,NA,COLONIA,DOCTORES,NA,NA,NA,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0875,028,NA,NA,NA,Fijo,19.42488535,-99.14284916,2019-11
7713899,09005713943003193001000000U9,ARNOLS GYM,ARNOLS GYM,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALZADA,CALZADA DE GUADALUPE,CALLE,NEZAHUALCOYOTL,CALLE,MALINTZIN,CALLE,AQUILES SERDAN,661,NA,NA,NA,NA,NA,COLONIA,ARAGÓN LA VILLA,NA,NA,NA,07000,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1434,023,NA,ARNOLSGYM2024@GMAIL.COM,NA,Fijo,19.47968202,-99.11901714,2019-11
7713872,09005713943003182001000000U2,ARNOLS GYM,NA,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,AVENIDA,FERROCARRIL HIDALGO,CALLE,ORIENTE 153,EJE VIAL,5 NORTE (CALZADA SAN JUAN DE ARAGON),CALLE,ATZACOALCO,NA,SN,NA,NA,NA,NA,COLONIA,CONSTITUCIÓN DE LA REPÚBLICA,NA,NA,NA,07050,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1468,001,NA,GABY.JONAS547@GMAIL.COM,WWW.ARNOLSCARRERA.COM,Fijo,19.48721193,-99.10228369,2019-11
8268895,09006713943001022001000000U0,ART FITNES,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,2,PRIVADA,MICTLAN,AVENIDA,TEXCOCO,CALLE,3,NA,SN,NA,NA,NA,NA,COLONIA,AGRÍCOLA PANTITLAN,NA,NA,NA,08100,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0043,010,NA,NA,NA,Fijo,19.41819291,-99.06602101,2019-11
9533379,09015713943002751000000000U4,ARTE DANCE,ARIANA ESPINOZA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,DOCTOR C LICEAGA,AVENIDA,DOCTOR JOSE MARIA VERTIZ,CALLE,DOCTOR MIGUEL FRANCISCO JIMENEZ,CALLE,CLAUDIO BERNARD,96,NA,NA,NA,NA,NA,COLONIA,DOCTORES,NA,NA,NA,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1036,005,NA,NA,NA,Fijo,19.42190583,-99.14791724,2024-11
9732564,09015713943002921000000000U3,ARTE DANCE,ADRIANA ESPINOZA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,DOCTOR C LICEAGA,AVENIDA,DOCTOR JOSE MARIA VERTIZ,CALLE,DOCTOR MIGUEL FRANCISCO JIMENEZ,CALLE,CLAUDIO BERNARD,96,A,NA,NA,NA,NA,COLONIA,DOCTORES,NA,NA,NA,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1036,005,NA,NA,NA,Fijo,19.42191074,-99.14796536,2024-11
8671021,09007713943005681000000000U7,ARTHURS GYM,ARTHURS GYM,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,RAMOS MILLAN,CERRADA,5 DE MAYO,CALLE,CHABACANO,CALLE,LIRIO,NA,SN,NA,NA,NA,MZ536 LT 1,COLONIA,SAN MIGUEL TEOTONGO SECCIÓN MERCEDES,NA,NA,NA,9630,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2649,024,5564395420,NORPAVILLALBA@GMAIL.COM,ARTHURS-GYM.COM,Fijo,19.35028467,-98.99435619,2019-11
9441183,09002711111000021010000000U8,ARTISTICA & FITNESS POINT,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,NORTE 89 A,CALLE,MENPHIS,CALLE,HELIOPOLIS,CALLE,NUBIA,24,NA,NA,NA,NA,NA,COLONIA,CLAVERÍA,NA,NA,NA,02080,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0699,022,5518462524,NA,NA,Fijo,19.46851028,-99.18249598,2023-11
10268212,09002713943001481000000000U7,ARUKA,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,AQUILES SERDAN,CALLE,ZEMPOALTECAS,CALLE,TOTONACAS,CALLE,LACANDONES NORTE,NA,SN,NA,NA,NA,NA,COLONIA,TEZOZOMOC,NA,NA,NA,02459,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0260,020,NA,NA,NA,Fijo,19.49130719,-99.19612867,2024-11
8442642,09003713943001612001000000U5,ASF FUNTIONAL TRAINING,ANGEL,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CORAS,CALLE,MOCTECUZOMA,CALLE,REY HUEMAN,CALLE,NAHUATLACAS,297,NA,NA,NA,NA,NA,COLONIA,AJUSCO,NA,NA,NA,04300,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0817,010,5543898002,NA,NA,Fijo,19.31573758,-99.16049414,2019-11
11129828,09012713943003092000000000U9,ASIO CORPS,GIMNASIO CORPS,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,JESUS LECUONA,CALLE,GALEANA,CALLE,JOSE MARIA ANAYA,CALLE,CARLOS LAZO,NA,SN,NA,NA,NA,NA,COLONIA,MIGUEL HIDALGO SEGUNDA SECCIÓN,NA,NA,NA,14250,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0888,009,NA,NA,NA,Fijo,19.28489815,-99.1986208,2024-11
774154,09016611621000272001000000U6,ASTRO CITY,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,GOBERNADOR AGUSTIN VICENTE EGUIA,CALLE,GOBERNADOR JOAQUIN A. PEREZ,CALLE,GENERAL JUAN CANO,CALLE,GOBERNADOR GENERAL JOSE MORAN,18,NA,NA,NA,NA,NA,COLONIA,SAN MIGUEL CHAPULTEPEC I SECCIÓN,NA,NA,NA,11850,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,1160,002,5585489709,NA,NA,Fijo,19.40785876,-99.18573551,2010-07
1008389,09003713943000271002000000U1,ATHENAS GYM,ATHENAS GYM,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,SAN BENITO,CALLE,SAN RAUL,CALLE,SAN GONZALO,CALLE,SAN GABRIEL,593,20 178,NA,NA,NA,NA,COLONIA,PEDREGAL DE SANTA ÚRSULA,NA,NA,NA,04600,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0982,012,NA,NA,NA,Fijo,19.31204863,-99.15170445,2010-07
10411926,09003713943002471000000000U5,ATHLETES GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,MEXICO 1968,OTRO(ESPECIFIQUE),NINGUNO,CALLE,ATENAS 1906,OTRO(ESPECIFIQUE),NINGUNO,141,NA,NA,18,6,NA,COLONIA,OLÍMPICA,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE C OLIMPICA,SN,04710,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1590,035,5513432084,ATHLETESMX@GMAIL.COM,WWW.BAECON.AI,Fijo,19.30730866,-99.17083902,2024-11
915715,09012713943000971000000000U7,ATLANTA GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,TEPEXIMILPA,CALLE,CAMINO A LA MESA,CALLE,TEPETL,CALLE,CHANTEPEC,19,MZ B LT 19,NA,NA,NA,NA,COLONIA,MESA DE LOS HORNOS,NA,NA,NA,14426,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,2225,017,NA,NA,NA,Fijo,19.276082,-99.18711987,2014-12
7255779,09014713943001371001000000U5,ATLAS GRAPPING MEXICO,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,EJE VIAL,4 SUR XOLA,CALLE,PITAGORAS,CALLE,PESTALOZZI,AVENIDA,DIAGONAL SAN ANTONIO,1113,B,NA,NA,NA,F,COLONIA,NARVARTE PONIENTE,NA,NA,NA,03020,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0064,016,5512567002,NA,WWW.ATASGRAPPINGMEXICO.COM,Fijo,19.39591183,-99.15779216,2019-11
